"transaction_id","product"
8527,"soda"
8528,"butter milk"
8528,"newspapers"
8529,"tropical fruit"
8529,"semi-finished bread"
8530,"whole milk"
8530,"red/blush wine"
8531,"dishes"
8531,"dessert"
8532,"beef"
8532,"pork"
8533,"nuts/prunes"
8533,"vinegar"
8534,"rolls/buns"
8534,"soda"
8535,"sausage"
8535,"bottled beer"
8535,"misc. beverages"
8536,"pastry"
8536,"whipped/sour cream"
8536,"pickled vegetables"
8537,"root vegetables"
8537,"other vegetables"
8538,"grapes"
8538,"coffee"
8539,"chocolate"
8539,"root vegetables"
8540,"dessert"
8540,"onions"
8541,"newspapers"
8541,"beef"
8542,"yogurt"
8542,"canned beer"
8543,"hamburger meat"
8543,"other vegetables"
8543,"chocolate marshmallow"
8544,"root vegetables"
8544,"sausage"
8544,"hamburger meat"
8544,"rum"
8544,"house keeping products"
8545,"whole milk"
8545,"root vegetables"
8545,"detergent"
8546,"hamburger meat"
8546,"packaged fruit/vegetables"
8546,"baking powder"
8547,"whole milk"
8547,"organic sausage"
8547,"specialty bar"
8547,"yogurt"
8548,"pickled vegetables"
8548,"other vegetables"
8549,"soda"
8549,"zwieback"
8550,"whole milk"
8550,"butter"
8551,"tropical fruit"
8551,"yogurt"
8552,"processed cheese"
8552,"fruit/vegetable juice"
8552,"frozen meals"
8552,"cat food"
8553,"sausage"
8553,"dessert"
8554,"other vegetables"
8554,"meat"
8555,"whole milk"
8555,"margarine"
8556,"canned beer"
8556,"herbs"
8557,"roll products "
8557,"sausage"
8557,"prosecco"
8557,"chocolate"
8558,"citrus fruit"
8558,"whole milk"
8559,"ham"
8559,"frozen meals"
8560,"beef"
8560,"waffles"
8561,"tropical fruit"
8561,"sparkling wine"
8561,"cat food"
8562,"onions"
8562,"bottled water"
8562,"cream cheese "
8562,"hard cheese"
8563,"rolls/buns"
8563,"domestic eggs"
8564,"other vegetables"
8564,"rolls/buns"
8564,"soda"
8564,"cat food"
8565,"cat food"
8565,"newspapers"
8566,"hamburger meat"
8566,"root vegetables"
8566,"fruit/vegetable juice"
8567,"soda"
8567,"cream cheese "
8568,"canned beer"
8568,"whole milk"
8569,"hygiene articles"
8569,"napkins"
8570,"pork"
8570,"whole milk"
8571,"dessert"
8571,"dishes"
8572,"root vegetables"
8572,"margarine"
8573,"bottled water"
8573,"citrus fruit"
8573,"butter"
8573,"whole milk"
8574,"bottled beer"
8574,"white bread"
8575,"soda"
8575,"soda"
8576,"root vegetables"
8576,"berries"
8576,"other vegetables"
8576,"hygiene articles"
8576,"white bread"
8576,"whipped/sour cream"
8577,"soda"
8577,"newspapers"
8578,"whole milk"
8578,"shopping bags"
8579,"shopping bags"
8579,"chocolate"
8580,"root vegetables"
8580,"dog food"
8581,"canned beer"
8581,"whole milk"
8582,"bottled beer"
8582,"yogurt"
8583,"soda"
8583,"soda"
8583,"canned beer"
8584,"frankfurter"
8584,"sausage"
8585,"spread cheese"
8585,"yogurt"
8585,"frozen vegetables"
8586,"frankfurter"
8586,"frozen vegetables"
8587,"sausage"
8587,"pip fruit"
8588,"pork"
8588,"other vegetables"
8589,"other vegetables"
8589,"bottled water"
8589,"baking powder"
8590,"citrus fruit"
8590,"yogurt"
8590,"specialty bar"
8590,"chocolate"
8591,"whole milk"
8591,"processed cheese"
8591,"pastry"
8592,"other vegetables"
8592,"frozen dessert"
8592,"chewing gum"
8593,"bottled water"
8593,"shopping bags"
8593,"brown bread"
8594,"soda"
8594,"napkins"
8595,"tea"
8595,"light bulbs"
8596,"UHT-milk"
8596,"butter"
8596,"soda"
8597,"rolls/buns"
8597,"soda"
8598,"chicken"
8598,"nut snack"
8598,"whole milk"
8598,"newspapers"
8598,"soft cheese"
8598,"yogurt"
8598,"spices"
8598,"condensed milk"
8599,"citrus fruit"
8599,"brown bread"
8600,"white bread"
8600,"domestic eggs"
8601,"beef"
8601,"brown bread"
8602,"whole milk"
8602,"domestic eggs"
8603,"salty snack"
8603,"other vegetables"
8603,"shopping bags"
8604,"root vegetables"
8604,"semi-finished bread"
8605,"root vegetables"
8605,"misc. beverages"
8605,"frozen dessert"
8606,"misc. beverages"
8606,"packaged fruit/vegetables"
8607,"soda"
8607,"chewing gum"
8607,"rolls/buns"
8607,"flour"
8608,"canned beer"
8608,"yogurt"
8609,"berries"
8609,"grapes"
8610,"pork"
8610,"white bread"
8610,"domestic eggs"
8611,"whole milk"
8611,"shopping bags"
8612,"misc. beverages"
8612,"root vegetables"
8612,"frozen vegetables"
8612,"rolls/buns"
8613,"frozen fish"
8613,"specialty cheese"
8614,"rolls/buns"
8614,"tidbits"
8614,"margarine"
8615,"meat"
8615,"whole milk"
8616,"domestic eggs"
8616,"berries"
8617,"curd"
8617,"brown bread"
8618,"bottled beer"
8618,"hard cheese"
8619,"whole milk"
8619,"white bread"
8620,"root vegetables"
8620,"tropical fruit"
8621,"long life bakery product"
8621,"ice cream"
8622,"frozen meals"
8622,"whole milk"
8623,"rolls/buns"
8623,"canned beer"
8624,"whole milk"
8624,"chewing gum"
8624,"yogurt"
8625,"canned beer"
8625,"whole milk"
8625,"onions"
8625,"coffee"
8626,"tropical fruit"
8626,"candy"
8627,"rolls/buns"
8627,"seasonal products"
8628,"yogurt"
8628,"whole milk"
8628,"abrasive cleaner"
8629,"cream cheese "
8629,"cleaner"
8630,"dessert"
8630,"yogurt"
8630,"shopping bags"
8631,"soda"
8631,"soda"
8632,"pork"
8632,"dessert"
8633,"other vegetables"
8633,"cat food"
8634,"other vegetables"
8634,"curd"
8635,"oil"
8635,"soda"
8636,"bottled beer"
8636,"salty snack"
8636,"napkins"
8637,"hamburger meat"
8637,"rolls/buns"
8638,"whipped/sour cream"
8638,"bottled beer"
8639,"processed cheese"
8639,"brandy"
8640,"white bread"
8640,"rolls/buns"
8641,"frozen fish"
8641,"salty snack"
8642,"butter"
8642,"sliced cheese"
8643,"sausage"
8643,"coffee"
8643,"yogurt"
8643,"white wine"
8644,"sausage"
8644,"tropical fruit"
8644,"bottled beer"
8644,"fruit/vegetable juice"
8645,"pip fruit"
8645,"soda"
8646,"beef"
8646,"rolls/buns"
8647,"UHT-milk"
8647,"ice cream"
8647,"specialty bar"
8648,"bottled beer"
8648,"fruit/vegetable juice"
8648,"whole milk"
8648,"bottled beer"
8649,"ham"
8649,"citrus fruit"
8650,"sausage"
8650,"yogurt"
8650,"whole milk"
8651,"pastry"
8651,"brown bread"
8652,"berries"
8652,"fruit/vegetable juice"
8652,"rolls/buns"
8653,"shopping bags"
8653,"sausage"
8654,"beef"
8654,"sausage"
8654,"oil"
8654,"candles"
8655,"ice cream"
8655,"other vegetables"
8656,"dog food"
8656,"chewing gum"
8656,"coffee"
8657,"pastry"
8657,"frozen potato products"
8658,"spices"
8658,"butter"
8659,"whole milk"
8659,"rolls/buns"
8660,"hard cheese"
8660,"whipped/sour cream"
8661,"UHT-milk"
8661,"cream cheese "
8662,"whole milk"
8662,"shopping bags"
8663,"ham"
8663,"root vegetables"
8663,"newspapers"
8663,"other vegetables"
8664,"beef"
8664,"white bread"
8664,"frozen vegetables"
8665,"beverages"
8665,"whole milk"
8666,"rolls/buns"
8666,"chicken"
8667,"semi-finished bread"
8667,"rolls/buns"
8668,"frozen potato products"
8668,"chocolate marshmallow"
8669,"beef"
8669,"other vegetables"
8669,"bottled water"
8670,"grapes"
8670,"bottled water"
8671,"soda"
8671,"brown bread"
8672,"pip fruit"
8672,"dishes"
8672,"soft cheese"
8673,"ham"
8673,"napkins"
8673,"rice"
8674,"whole milk"
8674,"butter milk"
8674,"domestic eggs"
8675,"ice cream"
8675,"shopping bags"
8675,"soda"
8676,"cream cheese "
8676,"soda"
8677,"cream cheese "
8677,"pastry"
8678,"whole milk"
8678,"yogurt"
8679,"white bread"
8679,"dog food"
8679,"potato products"
8680,"brown bread"
8680,"whole milk"
8680,"frozen vegetables"
8680,"frozen meals"
8681,"rolls/buns"
8681,"rolls/buns"
8682,"tropical fruit"
8682,"spread cheese"
8683,"hamburger meat"
8683,"chewing gum"
8683,"curd"
8684,"frankfurter"
8684,"ice cream"
8684,"soda"
8685,"waffles"
8685,"whole milk"
8685,"shopping bags"
8685,"flour"
8685,"shopping bags"
8686,"pork"
8686,"domestic eggs"
8687,"root vegetables"
8687,"frozen dessert"
8687,"oil"
8688,"yogurt"
8688,"other vegetables"
8689,"beverages"
8689,"rolls/buns"
8690,"root vegetables"
8690,"white wine"
8690,"liquor (appetizer)"
8691,"pip fruit"
8691,"vinegar"
8692,"whole milk"
8692,"soda"
8693,"chicken"
8693,"whole milk"
8694,"fruit/vegetable juice"
8694,"canned fish"
8694,"light bulbs"
8694,"long life bakery product"
8695,"pork"
8695,"tropical fruit"
8696,"citrus fruit"
8696,"whole milk"
8697,"bottled beer"
8697,"yogurt"
8698,"whole milk"
8698,"liver loaf"
8699,"beef"
8699,"waffles"
8699,"citrus fruit"
8699,"waffles"
8700,"citrus fruit"
8700,"root vegetables"
8700,"whole milk"
8700,"chewing gum"
8700,"coffee"
8700,"shopping bags"
8701,"hamburger meat"
8701,"pasta"
8702,"soda"
8702,"other vegetables"
8703,"pip fruit"
8703,"seasonal products"
8704,"soda"
8704,"snack products"
8704,"whole milk"
8705,"meat"
8705,"margarine"
8706,"pork"
8706,"canned beer"
8706,"whole milk"
8706,"rolls/buns"
8707,"napkins"
8707,"whole milk"
8707,"butter milk"
8708,"brown bread"
8708,"detergent"
8709,"chicken"
8709,"hamburger meat"
8709,"shopping bags"
8710,"chocolate"
8710,"ice cream"
8711,"specialty fat"
8711,"brandy"
8712,"pork"
8712,"bottled water"
8713,"sausage"
8713,"long life bakery product"
8714,"berries"
8714,"hygiene articles"
8715,"butter milk"
8715,"shopping bags"
8716,"whole milk"
8716,"rolls/buns"
8717,"misc. beverages"
8717,"salty snack"
8718,"frankfurter"
8718,"specialty bar"
8719,"rolls/buns"
8719,"yogurt"
8720,"canned beer"
8720,"bottled water"
8721,"tropical fruit"
8721,"cling film/bags"
8722,"sausage"
8722,"margarine"
8723,"whole milk"
8723,"newspapers"
8723,"whole milk"
8723,"rolls/buns"
8724,"soda"
8724,"whole milk"
8725,"beef"
8725,"napkins"
8726,"margarine"
8726,"frozen meals"
8727,"tropical fruit"
8727,"ice cream"
8728,"coffee"
8728,"rolls/buns"
8729,"soda"
8729,"pastry"
8730,"beef"
8730,"ice cream"
8730,"other vegetables"
8731,"whole milk"
8731,"pastry"
8731,"margarine"
8731,"pastry"
8732,"sausage"
8732,"canned beer"
8732,"whipped/sour cream"
8733,"other vegetables"
8733,"soda"
8733,"pickled vegetables"
8734,"other vegetables"
8734,"frozen vegetables"
8735,"dessert"
8735,"brown bread"
8736,"newspapers"
8736,"cat food"
8737,"herbs"
8737,"root vegetables"
8738,"sausage"
8738,"whole milk"
8738,"margarine"
8739,"rolls/buns"
8739,"liquor"
8739,"curd"
8739,"other vegetables"
8740,"tropical fruit"
8740,"whole milk"
8741,"organic sausage"
8741,"herbs"
8742,"citrus fruit"
8742,"baking powder"
8743,"rolls/buns"
8743,"newspapers"
8744,"citrus fruit"
8744,"bottled beer"
8745,"pork"
8745,"pork"
8745,"margarine"
8745,"other vegetables"
8746,"sausage"
8746,"sugar"
8746,"yogurt"
8747,"frankfurter"
8747,"rolls/buns"
8748,"soda"
8748,"misc. beverages"
8749,"root vegetables"
8749,"yogurt"
8749,"sparkling wine"
8750,"soda"
8750,"yogurt"
8751,"chocolate"
8751,"UHT-milk"
8751,"sliced cheese"
8752,"onions"
8752,"bottled water"
8753,"sausage"
8753,"yogurt"
8753,"baking powder"
8754,"other vegetables"
8754,"sausage"
8754,"rolls/buns"
8754,"domestic eggs"
8754,"waffles"
8754,"whole milk"
8755,"sparkling wine"
8755,"female sanitary products"
8756,"berries"
8756,"beverages"
8757,"citrus fruit"
8757,"pastry"
8757,"other vegetables"
8757,"pastry"
8758,"sausage"
8758,"salty snack"
8759,"yogurt"
8759,"hygiene articles"
8760,"berries"
8760,"canned fish"
8760,"waffles"
8761,"pork"
8761,"brown bread"
8762,"chicken"
8762,"napkins"
8762,"other vegetables"
8762,"newspapers"
8763,"soda"
8763,"frozen vegetables"
8764,"other vegetables"
8764,"butter"
8765,"UHT-milk"
8765,"fruit/vegetable juice"
8766,"beef"
8766,"canned beer"
8767,"meat"
8767,"whole milk"
8767,"processed cheese"
8767,"butter"
8768,"tropical fruit"
8768,"citrus fruit"
8768,"domestic eggs"
8768,"root vegetables"
8769,"beverages"
8769,"long life bakery product"
8769,"hygiene articles"
8770,"bottled beer"
8770,"newspapers"
8770,"pickled vegetables"
8770,"mustard"
8771,"pip fruit"
8771,"newspapers"
8772,"cream cheese "
8772,"pudding powder"
8773,"other vegetables"
8773,"hard cheese"
8773,"chocolate"
8774,"citrus fruit"
8774,"dog food"
8774,"rolls/buns"
8774,"soda"
8774,"whole milk"
8774,"fruit/vegetable juice"
8774,"whipped/sour cream"
8774,"yogurt"
8775,"whipped/sour cream"
8775,"soda"
8776,"ham"
8776,"bottled beer"
8776,"rolls/buns"
8777,"shopping bags"
8777,"butter"
8778,"white wine"
8778,"misc. beverages"
8778,"chewing gum"
8779,"rolls/buns"
8779,"hamburger meat"
8779,"candles"
8780,"soda"
8780,"butter milk"
8780,"whipped/sour cream"
8781,"whole milk"
8781,"beef"
8781,"whipped/sour cream"
8781,"whole milk"
8781,"curd cheese"
8782,"white wine"
8782,"bottled beer"
8783,"softener"
8783,"soda"
8784,"cream cheese "
8784,"baking powder"
8785,"butter milk"
8785,"hygiene articles"
8786,"pork"
8786,"berries"
8787,"tropical fruit"
8787,"pastry"
8788,"finished products"
8788,"flower (seeds)"
8789,"detergent"
8789,"other vegetables"
8789,"oil"
8789,"beverages"
8789,"rolls/buns"
8789,"specialty bar"
8790,"chocolate"
8790,"beef"
8791,"pip fruit"
8791,"soda"
8792,"root vegetables"
8792,"rolls/buns"
8792,"salty snack"
8793,"rolls/buns"
8793,"herbs"
8794,"butter"
8794,"detergent"
8795,"canned beer"
8795,"baking powder"
8796,"newspapers"
8796,"other vegetables"
8797,"pork"
8797,"margarine"
8798,"beef"
8798,"herbs"
8798,"oil"
8799,"chocolate"
8799,"other vegetables"
8800,"sausage"
8800,"salad dressing"
8801,"yogurt"
8801,"specialty chocolate"
8801,"specialty bar"
8802,"citrus fruit"
8802,"beverages"
8803,"meat"
8803,"butter milk"
8804,"pastry"
8804,"soda"
8805,"canned beer"
8805,"root vegetables"
8805,"whole milk"
8805,"whole milk"
8805,"newspapers"
8806,"bottled water"
8806,"other vegetables"
8807,"chicken"
8807,"cat food"
8808,"canned beer"
8808,"domestic eggs"
8809,"chewing gum"
8809,"softener"
8810,"white wine"
8810,"white bread"
8811,"sausage"
8811,"long life bakery product"
8812,"rolls/buns"
8812,"cream cheese "
8813,"white wine"
8813,"specialty bar"
8814,"frankfurter"
8814,"domestic eggs"
8815,"specialty bar"
8815,"rolls/buns"
8816,"root vegetables"
8816,"yogurt"
8816,"napkins"
8817,"frankfurter"
8817,"butter"
8817,"newspapers"
8818,"frozen vegetables"
8818,"beef"
8818,"UHT-milk"
8818,"abrasive cleaner"
8819,"sausage"
8819,"other vegetables"
8819,"rolls/buns"
8820,"root vegetables"
8820,"hygiene articles"
8820,"soda"
8821,"other vegetables"
8821,"frozen vegetables"
8822,"soda"
8822,"frozen meals"
8822,"liquor (appetizer)"
8822,"specialty chocolate"
8823,"root vegetables"
8823,"sugar"
8824,"pork"
8824,"canned beer"
8825,"bottled water"
8825,"brown bread"
8826,"pip fruit"
8826,"other vegetables"
8827,"bottled water"
8827,"white bread"
8828,"chicken"
8828,"pork"
8828,"brandy"
8829,"whipped/sour cream"
8829,"bottled water"
8829,"specialty vegetables"
8830,"pork"
8830,"citrus fruit"
8831,"frankfurter"
8831,"dog food"
8832,"soda"
8832,"other vegetables"
8832,"cream cheese "
8833,"pip fruit"
8833,"ice cream"
8834,"pork"
8834,"mayonnaise"
8835,"canned fish"
8835,"bottled water"
8835,"rolls/buns"
8836,"rolls/buns"
8836,"onions"
8837,"ham"
8837,"canned beer"
8838,"roll products "
8838,"butter milk"
8839,"oil"
8839,"bottled water"
8839,"whipped/sour cream"
8840,"yogurt"
8840,"soda"
8840,"frozen fish"
8841,"other vegetables"
8841,"other vegetables"
8842,"herbs"
8842,"yogurt"
8842,"misc. beverages"
8843,"pork"
8843,"flour"
8844,"root vegetables"
8844,"pasta"
8844,"pip fruit"
8844,"red/blush wine"
8845,"coffee"
8845,"turkey"
8845,"margarine"
8845,"hard cheese"
8846,"butter"
8846,"hygiene articles"
8847,"grapes"
8847,"coffee"
8848,"cat food"
8848,"yogurt"
8848,"bottled beer"
8848,"pastry"
8849,"candy"
8849,"tropical fruit"
8849,"rolls/buns"
8850,"dessert"
8850,"processed cheese"
8850,"UHT-milk"
8851,"soda"
8851,"misc. beverages"
8852,"pet care"
8852,"bottled water"
8853,"other vegetables"
8853,"syrup"
8854,"dessert"
8854,"frozen meals"
8855,"sugar"
8855,"fruit/vegetable juice"
8856,"rolls/buns"
8856,"seasonal products"
8857,"photo/film"
8857,"soda"
8858,"bottled water"
8858,"frozen vegetables"
8859,"UHT-milk"
8859,"pet care"
8860,"root vegetables"
8860,"frozen vegetables"
8861,"flower soil/fertilizer"
8861,"rolls/buns"
8861,"yogurt"
8861,"ice cream"
8861,"whipped/sour cream"
8862,"frankfurter"
8862,"other vegetables"
8863,"fruit/vegetable juice"
8863,"pasta"
8864,"root vegetables"
8864,"soda"
8865,"other vegetables"
8865,"baking powder"
8866,"citrus fruit"
8866,"yogurt"
8867,"curd"
8867,"sliced cheese"
8867,"frozen fish"
8868,"shopping bags"
8868,"fruit/vegetable juice"
8869,"soda"
8869,"whole milk"
8870,"chocolate"
8870,"yogurt"
8871,"ice cream"
8871,"newspapers"
8872,"bottled water"
8872,"butter milk"
8873,"whole milk"
8873,"beef"
8873,"root vegetables"
8873,"newspapers"
8874,"berries"
8874,"cream cheese "
8874,"other vegetables"
8875,"newspapers"
8875,"cat food"
8876,"whole milk"
8876,"shopping bags"
8877,"abrasive cleaner"
8877,"yogurt"
8877,"frozen meals"
8878,"soda"
8878,"berries"
8879,"canned beer"
8879,"coffee"
8880,"frankfurter"
8880,"coffee"
8881,"whole milk"
8881,"canned vegetables"
8882,"bottled water"
8882,"shopping bags"
8882,"bottled water"
8883,"whole milk"
8883,"frozen potato products"
8884,"pot plants"
8884,"tropical fruit"
8884,"pip fruit"
8884,"whole milk"
8884,"semi-finished bread"
8885,"condensed milk"
8885,"onions"
8885,"coffee"
8885,"candy"
8886,"white bread"
8886,"pastry"
8886,"whole milk"
8886,"newspapers"
8887,"yogurt"
8887,"shopping bags"
8888,"pastry"
8888,"grapes"
8889,"sausage"
8889,"rolls/buns"
8889,"waffles"
8890,"soda"
8890,"rolls/buns"
8891,"whole milk"
8891,"margarine"
8892,"cream cheese "
8892,"whole milk"
8893,"packaged fruit/vegetables"
8893,"yogurt"
8894,"frozen fish"
8894,"whipped/sour cream"
8895,"pork"
8895,"bottled beer"
8895,"flour"
8896,"chicken"
8896,"mayonnaise"
8896,"soda"
8896,"sparkling wine"
8897,"bottled beer"
8897,"white bread"
8898,"whipped/sour cream"
8898,"candy"
8899,"citrus fruit"
8899,"curd"
8900,"chocolate"
8900,"cat food"
8901,"hygiene articles"
8901,"white bread"
8902,"brown bread"
8902,"rolls/buns"
8902,"citrus fruit"
8902,"frozen fish"
8902,"chocolate"
8903,"tropical fruit"
8903,"citrus fruit"
8904,"brown bread"
8904,"rolls/buns"
8904,"soda"
8904,"whole milk"
8905,"sausage"
8905,"other vegetables"
8905,"fruit/vegetable juice"
8906,"specialty bar"
8906,"other vegetables"
8907,"sausage"
8907,"tropical fruit"
8907,"yogurt"
8907,"rolls/buns"
8907,"margarine"
8907,"shopping bags"
8908,"rolls/buns"
8908,"hard cheese"
8909,"bottled water"
8909,"dental care"
8910,"rolls/buns"
8910,"bottled beer"
8910,"dishes"
8910,"pip fruit"
8910,"whole milk"
8910,"hard cheese"
8910,"brown bread"
8910,"soda"
8911,"pip fruit"
8911,"chewing gum"
8911,"yogurt"
8912,"pork"
8912,"condensed milk"
8912,"bottled beer"
8912,"other vegetables"
8912,"candy"
8913,"sausage"
8913,"root vegetables"
8914,"newspapers"
8914,"rolls/buns"
8915,"white bread"
8915,"coffee"
8916,"roll products "
8916,"soda"
8917,"flour"
8917,"flower (seeds)"
8917,"bottled water"
8918,"curd"
8918,"other vegetables"
8918,"shopping bags"
8919,"canned beer"
8919,"pasta"
8920,"frozen meals"
8920,"mayonnaise"
8920,"whipped/sour cream"
8921,"curd"
8921,"dessert"
8922,"whole milk"
8922,"sauces"
8923,"bottled water"
8923,"baking powder"
8923,"UHT-milk"
8924,"canned beer"
8924,"brown bread"
8925,"curd"
8925,"shopping bags"
8926,"pasta"
8926,"shopping bags"
8927,"butter milk"
8927,"whole milk"
8928,"whole milk"
8928,"cream cheese "
8929,"cookware"
8929,"other vegetables"
8930,"photo/film"
8930,"white wine"
8930,"other vegetables"
8930,"brown bread"
8930,"canned fish"
8930,"margarine"
8930,"sliced cheese"
8931,"beef"
8931,"ice cream"
8931,"rolls/buns"
8931,"pip fruit"
8931,"whole milk"
8931,"fruit/vegetable juice"
8931,"UHT-milk"
8932,"sausage"
8932,"sliced cheese"
8933,"bottled beer"
8933,"pork"
8934,"whole milk"
8934,"rolls/buns"
8935,"bottled water"
8935,"cream cheese "
8935,"bottled beer"
8936,"onions"
8936,"curd"
8937,"coffee"
8937,"cling film/bags"
8938,"canned beer"
8938,"tropical fruit"
8939,"root vegetables"
8939,"waffles"
8940,"bottled beer"
8940,"bottled water"
8940,"rolls/buns"
8940,"root vegetables"
8941,"grapes"
8941,"whipped/sour cream"
8942,"soda"
8942,"brown bread"
8943,"sausage"
8943,"citrus fruit"
8943,"red/blush wine"
8943,"frozen vegetables"
8943,"cream"
8944,"frankfurter"
8944,"sausage"
8944,"brown bread"
8944,"canned beer"
8945,"shopping bags"
8945,"cream cheese "
8946,"packaged fruit/vegetables"
8946,"pastry"
8947,"whole milk"
8947,"spread cheese"
8948,"yogurt"
8948,"rolls/buns"
8949,"other vegetables"
8949,"coffee"
8950,"photo/film"
8950,"onions"
8951,"ham"
8951,"curd"
8952,"other vegetables"
8952,"dessert"
8953,"whole milk"
8953,"margarine"
8954,"whole milk"
8954,"roll products "
8955,"berries"
8955,"margarine"
8956,"canned beer"
8956,"other vegetables"
8956,"waffles"
8956,"oil"
8957,"frankfurter"
8957,"hard cheese"
8958,"beverages"
8958,"bottled water"
8959,"pork"
8959,"domestic eggs"
8960,"frankfurter"
8960,"sausage"
8961,"beverages"
8961,"chocolate"
8962,"bottled water"
8962,"cream cheese "
8963,"whipped/sour cream"
8963,"whole milk"
8963,"cream cheese "
8963,"napkins"
8964,"liquor"
8964,"bottled beer"
8964,"other vegetables"
8965,"curd"
8965,"brown bread"
8965,"whole milk"
8965,"chewing gum"
8966,"other vegetables"
8966,"bottled water"
8967,"pet care"
8967,"whole milk"
8967,"curd"
8967,"frozen vegetables"
8968,"butter milk"
8968,"bottled beer"
8968,"rice"
8968,"canned vegetables"
8969,"chicken"
8969,"frozen vegetables"
8970,"tropical fruit"
8970,"canned beer"
8971,"grapes"
8971,"frozen vegetables"
8972,"frozen meals"
8972,"canned vegetables"
8972,"other vegetables"
8972,"turkey"
8973,"rolls/buns"
8973,"whole milk"
8974,"pastry"
8974,"tropical fruit"
8974,"sugar"
8974,"sauces"
8974,"bottled water"
8974,"sliced cheese"
8975,"beverages"
8975,"domestic eggs"
8976,"yogurt"
8976,"detergent"
8977,"tropical fruit"
8977,"pot plants"
8978,"onions"
8978,"root vegetables"
8978,"soap"
8978,"cream cheese "
8979,"red/blush wine"
8979,"dessert"
8979,"curd"
8979,"rolls/buns"
8980,"pip fruit"
8980,"bottled beer"
8981,"margarine"
8981,"other vegetables"
8982,"beef"
8982,"root vegetables"
8983,"frankfurter"
8983,"dessert"
8984,"pet care"
8984,"pastry"
8984,"red/blush wine"
8985,"sugar"
8985,"waffles"
8985,"soda"
8985,"organic products"
8986,"citrus fruit"
8986,"yogurt"
8987,"root vegetables"
8987,"pastry"
8988,"bottled water"
8988,"domestic eggs"
8989,"bottled water"
8989,"fruit/vegetable juice"
8990,"whipped/sour cream"
8990,"chocolate"
8991,"sausage"
8991,"flower (seeds)"
8992,"root vegetables"
8992,"other vegetables"
8992,"whole milk"
8992,"frozen meals"
8993,"frankfurter"
8993,"root vegetables"
8994,"canned beer"
8994,"shopping bags"
8994,"rolls/buns"
8994,"yogurt"
8994,"butter milk"
8995,"citrus fruit"
8995,"soda"
8996,"pastry"
8996,"newspapers"
8997,"tropical fruit"
8997,"rolls/buns"
8998,"pork"
8998,"pip fruit"
8999,"root vegetables"
8999,"misc. beverages"
9000,"hard cheese"
9000,"yogurt"
9001,"yogurt"
9001,"yogurt"
9002,"beverages"
9002,"specialty chocolate"
9003,"meat"
9003,"yogurt"
9004,"rolls/buns"
9004,"soda"
9004,"red/blush wine"
9005,"curd"
9005,"other vegetables"
9006,"other vegetables"
9006,"curd"
9007,"brown bread"
9007,"butter milk"
9008,"beverages"
9008,"cake bar"
9008,"cake bar"
9008,"frozen meals"
9009,"fruit/vegetable juice"
9009,"root vegetables"
9010,"shopping bags"
9010,"curd"
9010,"hard cheese"
9011,"other vegetables"
9011,"soda"
9011,"hard cheese"
9011,"coffee"
9011,"whipped/sour cream"
9011,"newspapers"
9012,"frankfurter"
9012,"seasonal products"
9012,"rolls/buns"
9013,"cat food"
9013,"sparkling wine"
9014,"pork"
9014,"root vegetables"
9015,"other vegetables"
9015,"pot plants"
9015,"vinegar"
9016,"tropical fruit"
9016,"dishes"
9017,"root vegetables"
9017,"flour"
9017,"female sanitary products"
9017,"packaged fruit/vegetables"
9017,"brown bread"
9017,"rolls/buns"
9017,"rolls/buns"
9017,"sauces"
9018,"fruit/vegetable juice"
9018,"candy"
9018,"hygiene articles"
9019,"canned fish"
9019,"brown bread"
9020,"meat"
9020,"beverages"
9021,"rolls/buns"
9021,"white bread"
9022,"ham"
9022,"frozen meals"
9023,"berries"
9023,"whipped/sour cream"
9024,"root vegetables"
9024,"red/blush wine"
9024,"salty snack"
9025,"chicken"
9025,"butter"
9025,"rolls/buns"
9025,"shopping bags"
9025,"soda"
9026,"other vegetables"
9026,"bottled water"
9027,"coffee"
9027,"roll products "
9028,"hamburger meat"
9028,"pasta"
9029,"tropical fruit"
9029,"rice"
9030,"rolls/buns"
9030,"butter"
9031,"chicken"
9031,"UHT-milk"
9032,"hamburger meat"
9032,"shopping bags"
9033,"soda"
9033,"canned vegetables"
9034,"butter milk"
9034,"pickled vegetables"
9035,"cream cheese "
9035,"frozen vegetables"
9035,"pastry"
9035,"bottled beer"
9036,"beef"
9036,"frozen vegetables"
9037,"sausage"
9037,"berries"
9038,"citrus fruit"
9038,"rolls/buns"
9039,"chicken"
9039,"white wine"
9039,"margarine"
9040,"sausage"
9040,"waffles"
9041,"liquor"
9041,"Instant food products"
9042,"pork"
9042,"dessert"
9043,"grapes"
9043,"pip fruit"
9043,"photo/film"
9043,"root vegetables"
9043,"cling film/bags"
9044,"candy"
9044,"newspapers"
9044,"female sanitary products"
9045,"whole milk"
9045,"soda"
9046,"frozen vegetables"
9046,"liquor (appetizer)"
9047,"white bread"
9047,"brown bread"
9048,"beef"
9048,"canned beer"
9049,"citrus fruit"
9049,"pork"
9049,"pip fruit"
9049,"yogurt"
9049,"brown bread"
9049,"male cosmetics"
9050,"other vegetables"
9050,"rolls/buns"
9051,"other vegetables"
9051,"frankfurter"
9051,"root vegetables"
9051,"newspapers"
9052,"rolls/buns"
9052,"brandy"
9053,"citrus fruit"
9053,"root vegetables"
9054,"canned fish"
